FullName,Email,Phone,TransactionType,Amount,TransactionDate,AccountType,Balance,OpeningDate,LoanAmount,LoanType,StartDate,EndDate,InterestRate,FirstName,LastName
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,477.01,2020-02-10,Savings,6495.7,2023-02-09,22725.99,Auto,2019-07-11,2045-04-16 04:59:17.907015,5.42,Sharon,Dunn
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,477.01,2020-02-10,Savings,6495.7,2023-02-09,8040.33,Mortgage,2019-03-28,2026-12-04 04:59:17.912840,6.4,Sharon,Dunn
Desiree Nelson,johnsonhaley@example.com,231.515.3313,deposit,46.09,2019-07-30,Savings,4492.62,2020-08-31,37664.6,Mortgage,2022-12-21,2033-01-26 04:59:17.906957,4.45,Desiree,Nelson
Kayla Blair,hmcmillan@example.com,(500)245-2355,withdrawal,232.51,2021-10-29,Savings,3485.52,2022-02-10,0.0,Unknown,,,0.0,Kayla,Blair
Martha Smith,darlenegoodwin@example.net,+1-665-427-6242x5731,withdrawal,143.16,2022-02-24,Checking,4690.68,2023-10-15,0.0,Unknown,,,0.0,Martha,Smith
Monica Graves,xday@example.net,402.918.5084x3030,deposit,480.59,2023-09-04,Savings,8648.97,2022-06-05,48233.91,Personal,2023-12-03,2048-03-25 04:59:17.908108,4.7,Monica,Graves
Monica Graves,xday@example.net,402.918.5084x3030,deposit,480.59,2023-09-04,Savings,8648.97,2022-06-05,5710.02,Mortgage,2023-11-28,2047-03-11 04:59:17.909104,5.45,Monica,Graves
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,75.34,2023-03-05,Savings,9139.78,2023-01-03,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Crystal George,james32@example.com,(934)652-9829,withdrawal,137.11,2023-08-26,Checking,8090.41,2021-03-08,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29,Crystal,George
Crystal George,james32@example.com,(934)652-9829,withdrawal,137.11,2023-08-26,Checking,8090.41,2021-03-08,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27,Crystal,George
Nicole Stevens,colliermichael@example.net,(324)854-4855x79170,deposit,431.4,2021-11-24,Credit,7251.0,2022-11-18,41996.16,Personal,2019-02-19,2042-06-24 04:59:17.908165,6.48,Nicole,Stevens
Nicole Stevens,colliermichael@example.net,(324)854-4855x79170,deposit,431.4,2021-11-24,Credit,7251.0,2022-11-18,48681.51,Mortgage,2021-10-13,2035-05-09 04:59:17.911343,3.28,Nicole,Stevens
Nicole Stevens,colliermichael@example.net,(324)854-4855x79170,deposit,431.4,2021-11-24,Credit,7251.0,2022-11-18,44785.92,Personal,2020-06-25,2050-08-25 04:59:17.912929,1.55,Nicole,Stevens
Ethan Walker,jessicashah@example.net,001-586-722-3937x922,deposit,464.69,2020-09-29,Credit,2299.16,2023-11-29,39189.96,Auto,2023-07-30,2027-03-06 04:59:17.909710,6.36,Ethan,Walker
Kayla Blair,hmcmillan@example.com,(500)245-2355,deposit,352.76,2019-11-29,Credit,9710.61,2019-08-12,0.0,Unknown,,,0.0,Kayla,Blair
Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,withdrawal,462.68,2021-09-25,Savings,3181.09,2022-06-11,48863.64,Mortgage,2021-11-26,2034-05-16 04:59:17.910271,2.42,Jason,Carroll
Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,withdrawal,462.68,2021-09-25,Savings,3181.09,2022-06-11,48494.41,Auto,2019-02-16,2028-09-19 04:59:17.912166,3.62,Jason,Carroll
Crystal Burns,jbarry@example.net,001-295-729-2302,withdrawal,273.4,2020-05-23,Savings,4937.91,2019-03-18,0.0,Unknown,,,0.0,Crystal,Burns
Richard Pearson,anthonyholloway@example.net,458.559.1555x601,withdrawal,34.46,2020-03-15,Credit,2920.52,2023-12-09,0.0,Unknown,,,0.0,Richard,Pearson
Brian Dillon,swilson@example.net,001-699-957-2129x33878,deposit,368.39,2020-04-03,Checking,6267.88,2020-01-01,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55,Brian,Dillon
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,deposit,356.26,2023-09-08,Checking,5592.4,2020-06-18,0.0,Unknown,,,0.0,Kenneth,Davis
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,499.21,2020-10-30,Credit,9382.52,2022-08-17,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Sarah Green,lnelson@example.net,(390)584-3409x128,deposit,214.46,2020-02-29,Savings,5933.37,2021-11-06,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58,Sarah,Green
Cindy Armstrong,penningtonjohn@example.com,+1-690-266-8798x994,withdrawal,419.21,2023-05-25,Savings,824.41,2019-09-21,30356.38,Auto,2020-06-01,2042-07-30 04:59:17.908299,5.99,Cindy,Armstrong
Desiree Nelson,johnsonhaley@example.com,231.515.3313,deposit,195.26,2020-06-08,Savings,4492.62,2020-08-31,37664.6,Mortgage,2022-12-21,2033-01-26 04:59:17.906957,4.45,Desiree,Nelson
Steven Miller,johnwright@example.org,+1-230-989-3125x913,deposit,273.38,2023-07-14,Savings,7236.39,2019-08-08,46119.69,Personal,2019-05-12,2026-04-20 04:59:17.907406,4.84,Steven,Miller
Steven Miller,johnwright@example.org,+1-230-989-3125x913,deposit,273.38,2023-07-14,Savings,7236.39,2019-08-08,20834.23,Personal,2020-09-21,2044-10-18 04:59:17.911066,7.49,Steven,Miller
Eric Phillips,mark13@example.com,(699)516-7638x82918,deposit,195.41,2021-02-13,Checking,2161.94,2021-11-06,25666.75,Auto,2023-05-09,2039-04-28 04:59:17.905741,6.84,Eric,Phillips
Eric Phillips,mark13@example.com,(699)516-7638x82918,deposit,195.41,2021-02-13,Checking,2161.94,2021-11-06,23853.85,Personal,2024-01-30,2038-02-12 04:59:17.910713,7.41,Eric,Phillips
Eric Phillips,mark13@example.com,(699)516-7638x82918,deposit,195.41,2021-02-13,Checking,2161.94,2021-11-06,8092.2,Personal,2021-08-18,2036-04-08 04:59:17.911277,2.85,Eric,Phillips
Richard Adams,wurobert@example.com,381.345.0592x7366,withdrawal,342.17,2021-12-20,Checking,5238.53,2020-06-11,19985.5,Mortgage,2019-06-24,2027-08-14 04:59:17.912267,5.01,Richard,Adams
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,deposit,185.92,2021-04-01,Credit,3020.06,2020-11-22,37877.78,Auto,2019-05-29,2047-09-15 04:59:17.906790,1.93,Adam,Mcgee
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,deposit,185.92,2021-04-01,Credit,3020.06,2020-11-22,11928.9,Personal,2020-04-16,2035-09-03 04:59:17.908237,3.05,Adam,Mcgee
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,deposit,185.92,2021-04-01,Credit,3020.06,2020-11-22,22108.89,Personal,2022-10-19,2026-08-27 04:59:17.913608,6.6,Adam,Mcgee
Eric Anderson,spencer16@example.com,851-945-5888,withdrawal,199.22,2020-07-31,Savings,3308.76,2019-09-02,0.0,Unknown,,,0.0,Eric,Anderson
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,withdrawal,317.19,2023-12-09,Checking,1547.22,2021-06-23,35885.02,Auto,2023-10-06,2037-08-19 04:59:17.906679,5.32,Heather,Williams
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,withdrawal,317.19,2023-12-09,Checking,1547.22,2021-06-23,39301.99,Mortgage,2019-05-19,2039-11-28 04:59:17.908705,7.19,Heather,Williams
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,withdrawal,317.19,2023-12-09,Checking,1547.22,2021-06-23,10490.65,Auto,2023-06-01,2032-09-14 04:59:17.910580,2.46,Heather,Williams
Sarah Green,lnelson@example.net,(390)584-3409x128,withdrawal,85.14,2024-01-08,Savings,5933.37,2021-11-06,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58,Sarah,Green
Brian Dillon,swilson@example.net,001-699-957-2129x33878,deposit,390.23,2019-06-03,Checking,6267.88,2020-01-01,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55,Brian,Dillon
Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,withdrawal,192.76,2020-09-30,Credit,5566.77,2022-02-27,7941.64,Mortgage,2023-12-12,2032-05-21 04:59:17.907878,2.2,Wesley,Martinez
Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,withdrawal,192.76,2020-09-30,Credit,5566.77,2022-02-27,47272.64,Personal,2021-04-06,2028-09-24 04:59:17.910773,5.35,Wesley,Martinez
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,22.67,2023-02-26,Checking,3929.98,2019-05-20,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84,Cody,Jenkins
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,22.67,2023-02-26,Checking,3929.98,2019-05-20,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64,Cody,Jenkins
Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,deposit,62.5,2022-01-06,Checking,3099.96,2023-05-05,0.0,Unknown,,,0.0,Stacy,Oliver
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,266.13,2023-11-22,Checking,4000.76,2023-09-17,38009.14,Personal,2023-04-11,2052-03-25 04:59:17.906900,5.8,Sharon,Dunn
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,266.13,2023-11-22,Checking,4000.76,2023-09-17,22725.99,Auto,2019-07-11,2045-04-16 04:59:17.907015,5.42,Sharon,Dunn
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,266.13,2023-11-22,Checking,4000.76,2023-09-17,8040.33,Mortgage,2019-03-28,2026-12-04 04:59:17.912840,6.4,Sharon,Dunn
Joseph Hernandez,zmcbride@example.org,+1-281-215-1718x809,deposit,428.93,2022-08-17,Credit,6681.52,2021-11-09,19607.01,Mortgage,2023-07-19,2033-05-07 04:59:17.908356,2.93,Joseph,Hernandez
Joseph Hernandez,zmcbride@example.org,+1-281-215-1718x809,deposit,428.93,2022-08-17,Credit,6681.52,2021-11-09,39348.0,Auto,2020-02-09,2030-01-30 04:59:17.911545,4.95,Joseph,Hernandez
Jamie Stone,derekhart@example.org,473.393.2625x19595,withdrawal,47.81,2023-07-02,Savings,8252.72,2019-11-16,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54,Jamie,Stone
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,withdrawal,368.36,2019-10-25,Savings,4200.08,2023-06-02,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1,Jason,Martin
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,496.21,2020-07-13,Checking,5674.38,2020-08-13,33958.37,Auto,2022-12-19,2036-09-06 04:59:17.905797,5.2,Evelyn,Ward
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,496.21,2020-07-13,Checking,5674.38,2020-08-13,12021.11,Personal,2019-03-22,2032-07-01 04:59:17.908931,1.62,Evelyn,Ward
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,496.21,2020-07-13,Checking,5674.38,2020-08-13,24333.16,Mortgage,2023-10-17,2025-11-18 04:59:17.915026,1.79,Evelyn,Ward
Peter Callahan,miranda13@example.org,+1-790-969-3518,deposit,29.98,2021-04-15,Credit,2355.97,2023-06-29,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81,Peter,Callahan
Scott Collins,veronica19@example.org,001-449-712-6361x791,deposit,85.43,2022-11-30,Credit,4382.28,2021-05-21,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28,Scott,Collins
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,deposit,94.21,2019-12-07,Credit,444.6,2021-11-01,32428.9,Mortgage,2021-06-24,2050-01-08 04:59:17.907588,2.12,Geoffrey,Banks
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,deposit,94.21,2019-12-07,Credit,444.6,2021-11-01,31406.77,Personal,2021-02-27,2038-10-12 04:59:17.907821,4.63,Geoffrey,Banks
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,deposit,94.21,2019-12-07,Credit,444.6,2021-11-01,27834.0,Personal,2019-12-05,2037-08-15 04:59:17.909497,2.15,Geoffrey,Banks
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,deposit,94.21,2019-12-07,Credit,444.6,2021-11-01,27873.08,Auto,2022-01-19,2037-06-03 04:59:17.913974,7.03,Geoffrey,Banks
Charles Wise,campossarah@example.net,532.804.9131x538,deposit,154.29,2020-03-10,Credit,2586.78,2023-03-06,20109.87,Auto,2021-06-30,2053-07-24 04:59:17.906568,4.66,Charles,Wise
Brian Dillon,swilson@example.net,001-699-957-2129x33878,deposit,329.5,2023-04-30,Checking,6267.88,2020-01-01,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55,Brian,Dillon
Danny Brown,michellearnold@example.org,824-606-7014x9045,deposit,137.52,2020-05-08,Savings,9418.14,2021-01-26,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43,Danny,Brown
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,withdrawal,280.95,2021-10-08,Credit,856.98,2021-08-09,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,112.51,2020-11-09,Savings,723.3,2020-12-31,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84,Cody,Jenkins
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,112.51,2020-11-09,Savings,723.3,2020-12-31,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64,Cody,Jenkins
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,175.29,2019-09-20,Savings,6495.7,2023-02-09,38009.14,Personal,2023-04-11,2052-03-25 04:59:17.906900,5.8,Sharon,Dunn
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,175.29,2019-09-20,Savings,6495.7,2023-02-09,22725.99,Auto,2019-07-11,2045-04-16 04:59:17.907015,5.42,Sharon,Dunn
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,175.29,2019-09-20,Savings,6495.7,2023-02-09,8040.33,Mortgage,2019-03-28,2026-12-04 04:59:17.912840,6.4,Sharon,Dunn
Christopher Anderson,gwarner@example.com,2545902373,withdrawal,343.17,2020-09-23,Credit,7306.58,2021-08-01,36110.97,Mortgage,2022-05-30,2031-04-08 04:59:17.905508,6.9,Christopher,Anderson
Christopher Anderson,gwarner@example.com,2545902373,withdrawal,343.17,2020-09-23,Credit,7306.58,2021-08-01,25453.13,Mortgage,2022-07-25,2026-07-02 04:59:17.911685,5.76,Christopher,Anderson
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,464.51,2023-06-20,Checking,4532.51,2022-09-08,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89,Sabrina,Juarez
Lauren Gray,kenneth99@example.net,218.715.2894x614,withdrawal,51.63,2023-10-13,Checking,4765.84,2022-02-19,48933.91,Auto,2020-08-06,2036-11-01 04:59:17.905052,4.43,Lauren,Gray
Lauren Gray,kenneth99@example.net,218.715.2894x614,withdrawal,51.63,2023-10-13,Checking,4765.84,2022-02-19,47062.38,Mortgage,2019-10-22,2047-01-26 04:59:17.909784,6.27,Lauren,Gray
Crystal Burns,jbarry@example.net,001-295-729-2302,withdrawal,320.77,2022-11-06,Savings,4937.91,2019-03-18,0.0,Unknown,,,0.0,Crystal,Burns
Kim Stone,garrett28@example.org,001-668-236-9938,deposit,76.52,2020-10-18,Savings,7446.25,2023-10-29,0.0,Unknown,,,0.0,Kim,Stone
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,40.51,2021-07-24,Checking,3721.97,2022-10-25,33958.37,Auto,2022-12-19,2036-09-06 04:59:17.905797,5.2,Evelyn,Ward
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,40.51,2021-07-24,Checking,3721.97,2022-10-25,12021.11,Personal,2019-03-22,2032-07-01 04:59:17.908931,1.62,Evelyn,Ward
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,40.51,2021-07-24,Checking,3721.97,2022-10-25,24333.16,Mortgage,2023-10-17,2025-11-18 04:59:17.915026,1.79,Evelyn,Ward
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,51.39,2019-05-10,Checking,7104.71,2023-04-20,37877.78,Auto,2019-05-29,2047-09-15 04:59:17.906790,1.93,Adam,Mcgee
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,51.39,2019-05-10,Checking,7104.71,2023-04-20,11928.9,Personal,2020-04-16,2035-09-03 04:59:17.908237,3.05,Adam,Mcgee
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,51.39,2019-05-10,Checking,7104.71,2023-04-20,22108.89,Personal,2022-10-19,2026-08-27 04:59:17.913608,6.6,Adam,Mcgee
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,withdrawal,297.7,2020-09-24,Checking,5592.4,2020-06-18,0.0,Unknown,,,0.0,Kenneth,Davis
Valerie Cuevas,brookscrystal@example.org,760-896-1814x1067,withdrawal,137.05,2021-03-29,Savings,8330.83,2024-01-23,26282.21,Auto,2020-01-09,2049-11-06 04:59:17.907764,3.51,Valerie,Cuevas
Valerie Cuevas,brookscrystal@example.org,760-896-1814x1067,withdrawal,137.05,2021-03-29,Savings,8330.83,2024-01-23,40432.8,Mortgage,2023-10-18,2052-01-14 04:59:17.913174,4.29,Valerie,Cuevas
Valerie Cuevas,brookscrystal@example.org,760-896-1814x1067,withdrawal,137.05,2021-03-29,Savings,8330.83,2024-01-23,49124.49,Auto,2022-11-05,2031-07-07 04:59:17.914897,5.58,Valerie,Cuevas
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,deposit,291.47,2021-09-09,Checking,4797.54,2022-03-28,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1,Jason,Martin
Scott Collins,veronica19@example.org,001-449-712-6361x791,deposit,276.04,2023-09-11,Savings,5071.66,2021-07-31,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28,Scott,Collins
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,252.36,2020-03-15,Credit,3471.36,2024-01-10,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48,Christopher,Harvey
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,252.36,2020-03-15,Credit,3471.36,2024-01-10,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95,Christopher,Harvey
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,withdrawal,272.85,2022-07-12,Savings,2901.49,2023-01-07,0.0,Unknown,,,0.0,Kenneth,Davis
Kimberly Fox,zcain@example.org,(970)563-6992x24062,withdrawal,329.84,2020-09-30,Credit,5498.05,2023-03-21,25100.13,Mortgage,2021-05-10,2046-11-02 04:59:17.905625,7.29,Kimberly,Fox
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,deposit,488.54,2019-03-04,Savings,2901.49,2023-01-07,0.0,Unknown,,,0.0,Kenneth,Davis
Cody Jenkins,christinafrost@example.org,600-670-5758x719,deposit,138.58,2020-02-26,Checking,3929.98,2019-05-20,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84,Cody,Jenkins
Cody Jenkins,christinafrost@example.org,600-670-5758x719,deposit,138.58,2020-02-26,Checking,3929.98,2019-05-20,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64,Cody,Jenkins
Sarah Green,lnelson@example.net,(390)584-3409x128,withdrawal,50.48,2021-10-24,Checking,5164.29,2022-09-04,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58,Sarah,Green
Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,withdrawal,287.54,2021-02-25,Credit,5981.73,2020-06-08,0.0,Unknown,,,0.0,Stacy,Oliver
Sarah Green,lnelson@example.net,(390)584-3409x128,withdrawal,425.05,2020-09-08,Checking,8915.18,2022-06-17,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58,Sarah,Green
Phillip Carr,nicole30@example.com,650-254-3916,withdrawal,451.57,2019-04-13,Checking,7987.97,2020-08-30,43727.85,Personal,2022-07-25,2051-05-23 04:59:17.905446,6.46,Phillip,Carr
Phillip Carr,nicole30@example.com,650-254-3916,withdrawal,451.57,2019-04-13,Checking,7987.97,2020-08-30,19769.58,Personal,2020-08-14,2033-02-03 04:59:17.908875,6.15,Phillip,Carr
Phillip Carr,nicole30@example.com,650-254-3916,withdrawal,451.57,2019-04-13,Checking,7987.97,2020-08-30,11336.16,Personal,2019-05-12,2036-06-15 04:59:17.910021,4.76,Phillip,Carr
Ryan Alexander,loganjohn@example.org,900.377.1792x148,deposit,253.82,2019-11-04,Checking,6273.5,2019-07-19,18162.6,Personal,2023-11-09,2028-11-08 04:59:17.906084,2.12,Ryan,Alexander
Ryan Alexander,loganjohn@example.org,900.377.1792x148,withdrawal,438.42,2023-04-26,Checking,4880.23,2020-09-30,18162.6,Personal,2023-11-09,2028-11-08 04:59:17.906084,2.12,Ryan,Alexander
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,withdrawal,411.27,2021-03-21,Savings,4200.08,2023-06-02,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1,Jason,Martin
Desiree Nelson,johnsonhaley@example.com,231.515.3313,withdrawal,311.09,2022-11-19,Savings,4492.62,2020-08-31,37664.6,Mortgage,2022-12-21,2033-01-26 04:59:17.906957,4.45,Desiree,Nelson
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,61.01,2021-11-19,Credit,7658.87,2021-11-30,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84,Cody,Jenkins
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,61.01,2021-11-19,Credit,7658.87,2021-11-30,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64,Cody,Jenkins
Danny Brown,michellearnold@example.org,824-606-7014x9045,deposit,452.94,2020-03-13,Savings,9573.53,2021-09-05,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43,Danny,Brown
Jamie Stone,derekhart@example.org,473.393.2625x19595,deposit,108.92,2021-07-09,Savings,618.8,2022-06-07,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54,Jamie,Stone
Shelby Smith,carolyn11@example.com,580.272.0301x65432,withdrawal,268.3,2022-04-04,Credit,8471.16,2021-09-05,0.0,Unknown,,,0.0,Shelby,Smith
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,deposit,388.27,2023-09-18,Checking,5592.4,2020-06-18,0.0,Unknown,,,0.0,Kenneth,Davis
Jason Bennett,joseph97@example.net,(632)674-7662x30858,withdrawal,262.16,2019-10-13,Credit,8482.27,2022-05-07,42355.47,Mortgage,2019-02-23,2036-08-20 04:59:17.911618,7.05,Jason,Bennett
Jason Bennett,joseph97@example.net,(632)674-7662x30858,withdrawal,262.16,2019-10-13,Credit,8482.27,2022-05-07,35193.83,Mortgage,2021-01-17,2029-09-08 04:59:17.912750,1.85,Jason,Bennett
Sarah Green,lnelson@example.net,(390)584-3409x128,withdrawal,488.42,2021-01-25,Checking,5164.29,2022-09-04,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58,Sarah,Green
Jasmin Palmer,lucascharles@example.com,827.703.9796x89557,withdrawal,408.03,2019-10-02,Checking,485.78,2020-12-04,0.0,Unknown,,,0.0,Jasmin,Palmer
Jamie Stone,derekhart@example.org,473.393.2625x19595,withdrawal,58.06,2020-04-15,Savings,5779.42,2020-08-13,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54,Jamie,Stone
Carly Mitchell,zachary24@example.org,(728)923-5061,deposit,201.64,2021-07-01,Savings,3506.26,2019-12-04,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33,Carly,Mitchell
Chad Jensen,ambertaylor@example.org,6576129629,deposit,235.32,2019-11-24,Checking,3158.88,2023-10-09,0.0,Unknown,,,0.0,Chad,Jensen
Charles Wise,campossarah@example.net,532.804.9131x538,deposit,90.79,2019-02-11,Credit,2920.84,2019-12-03,20109.87,Auto,2021-06-30,2053-07-24 04:59:17.906568,4.66,Charles,Wise
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,360.28,2023-09-08,Credit,7658.87,2021-11-30,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84,Cody,Jenkins
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,360.28,2023-09-08,Credit,7658.87,2021-11-30,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64,Cody,Jenkins
